"level_0","index","IsHoliday","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","Type","Size"
"339","339","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"340","340","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"341","341","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"342","342","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"343","343","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"344","344","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"345","345","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"346","346","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"347","347","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"348","348","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"349","349","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"350","350","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"351","351","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"352","352","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"353","353","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"354","354","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"355","355","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"356","356","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"357","357","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"358","358","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"359","359","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"360","360","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"361","361","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"362","362","0","46.5","2.625","0","0","0","0","0","211.3501429","8.106","3","151315"
"363","363","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"364","364","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"365","365","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"366","366","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"367","367","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"368","368","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"369","369","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"370","370","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"371","371","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"372","372","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"373","373","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"374","374","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"375","375","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"376","376","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"377","377","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"378","378","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"379","379","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"380","380","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"381","381","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"382","382","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"383","383","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"384","384","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"385","385","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"386","386","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"387","387","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"388","388","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"389","389","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"390","390","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"391","391","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"392","392","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"393","393","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"394","394","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"395","395","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"396","396","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"397","397","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"398","398","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"399","399","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"400","400","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"401","401","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"402","402","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"403","403","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"404","404","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"405","405","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"406","406","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"407","407","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"408","408","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"409","409","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"410","410","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"411","411","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"412","412","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"413","413","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"414","414","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"415","415","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"416","416","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"417","417","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"418","418","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"419","419","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"420","420","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"421","421","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"422","422","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"423","423","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"424","424","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"425","425","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"426","426","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"427","427","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"428","428","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"429","429","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"430","430","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"431","431","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"432","432","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"433","433","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"434","434","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"435","435","0","57.79","2.667","0","0","0","0","0","211.3806429","8.106","3","151315"
"436","436","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"437","437","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"438","438","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"439","439","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"440","440","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"441","441","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"442","442","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"443","443","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"444","444","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"445","445","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"446","446","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"447","447","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"448","448","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"449","449","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"450","450","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"451","451","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"452","452","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"453","453","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"454","454","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"455","455","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"456","456","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"457","457","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"458","458","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"459","459","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"460","460","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"461","461","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"462","462","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"463","463","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"464","464","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"465","465","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"466","466","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"467","467","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"468","468","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"469","469","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"470","470","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"471","471","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"472","472","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"473","473","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"474","474","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"475","475","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"476","476","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"477","477","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"478","478","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"479","479","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"480","480","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"481","481","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"482","482","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"483","483","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"484","484","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"485","485","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"486","486","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"487","487","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"488","488","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"489","489","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"490","490","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"491","491","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"492","492","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"493","493","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"494","494","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"495","495","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"496","496","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"497","497","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"498","498","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"499","499","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"500","500","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"501","501","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"502","502","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"503","503","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"504","504","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"505","505","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"506","506","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"507","507","0","54.58","2.72","0","0","0","0","0","211.215635","8.106","3","151315"
"508","508","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"509","509","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"510","510","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"511","511","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"512","512","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"513","513","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"514","514","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"515","515","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"516","516","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"517","517","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"518","518","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"519","519","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"520","520","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
"521","521","0","51.45","2.732","0","0","0","0","0","211.0180424","8.106","3","151315"
